screen_name,text,date,favorite_count,retweet_count,location
paulxiaomi,"RT @ExplorerMitu: Una mañana desapacible, así que toca una buena tertulia..
#ShotOnMiMix3 #MiMix3 #mfczonanorte #mfcBizkaia #mifanclubes #m…",2019-11-16 14:44:44,0,2,Bilbao
paulxiaomi,"RT @ExplorerMitu: Y llega el momento de la despedida...
Agradecer a los MiFans de Bizkaia la estupenda mañana que hemos pasado. Hasta la pr…",2019-11-16 14:44:02,0,3,Bilbao
kobazulo,"RT @ExplorerMitu: Una mañana desapacible, así que toca una buena tertulia..
#ShotOnMiMix3 #MiMix3 #mfczonanorte #mfcBizkaia #mifanclubes #m…",2019-11-16 14:18:39,0,2,
kobazulo,"RT @ExplorerMitu: Y llega el momento de la despedida...
Agradecer a los MiFans de Bizkaia la estupenda mañana que hemos pasado. Hasta la pr…",2019-11-16 14:17:53,0,3,
kobazulo,"RT @ExplorerMitu: El invitado de honor.. EEl Redmi Note 8T
#ShotOnMiMix3 #MiMix3 #mfczonanorte #mfcBizkaia #mifanclubes #micommes #Xiaomi #…",2019-11-16 14:17:44,0,3,
BingBon07299690,"RT @XiaomiUK: 4️⃣ Cameras 4️⃣ Everybody. Meet the all-new #RedmiNote8T - coming soon to the UK.

📸 48MP Quad Camera All-Star
⚡️ AI-boosted…",2019-11-16 14:16:12,0,3,
XiaomiUK,"Sometimes it's the little things that make your day. Get close with Redmi Note 8 Series' macro lens.

#RedmiNote8T coming soon to the UK.",2019-11-16 14:00:00,24,3,United Kingdom
ExplorerMitu,"Y llega el momento de la despedida...
Agradecer a los MiFans de Bizkaia la estupenda mañana que hemos pasado. Hasta… https://t.co/ux7uczMpkY",2019-11-16 13:30:55,7,3,
ExplorerMitu,"Una mañana desapacible, así que toca una buena tertulia..
#ShotOnMiMix3 #MiMix3 #mfczonanorte #mfcBizkaia… https://t.co/4ouQJZEBcw",2019-11-16 13:26:08,6,2,
_blat_,"RT @twandroid: 📱 @Griffoooo a testé le Xiaomi #RedmiNote8T ! 😁👍

C'est oui :
🔸 La polyvalence photo
🔸 Les performances
🔸 Le prix

C'est non…",2019-11-16 13:09:12,0,10,
twandroid,"📱 @Griffoooo a testé le Xiaomi #RedmiNote8T ! 😁👍

C'est oui :
🔸 La polyvalence photo
🔸 Les performances
🔸 Le prix… https://t.co/mqjImopbx2",2019-11-16 13:01:19,21,10,Dans ton 💚
